,lat,long,air,rhum,acpcp,pres,uwnd,vwnd
32057,26.0112,-67.86086,300.08603,85.37477,0.0005054176,102189.46,-5.689762,3.5466197
32058,25.876,-67.60131,300.17978,84.84352,0.0005054176,102189.46,-5.401676,3.7458384
32059,25.74012,-67.34281,300.14853,83.62477,0.0005054176,102189.46,-5.9231606,3.771229
32231,33.86853,-124.2768,288.83603,93.49977,0.0005054176,102101.96,5.450863,-6.4397087
32232,33.93237,-123.9465,288.83603,93.49977,0.0005054176,102064.46,5.963558,-7.260021
32233,33.99502,-123.6155,288.14853,93.60133,0.0005054176,102014.46,6.8356285,-8.200451
32234,34.05647,-123.2838,287.95322,93.64821,0.0005054176,101951.96,6.682308,-7.961193
32235,34.11672,-122.9515,287.89072,93.60133,0.0005054176,101876.96,7.312191,-8.308849
32236,34.17575,-122.6185,287.90634,92.75758,0.0005054176,101839.46,7.6276207,-8.583263
32237,34.23357,-122.2849,287.77353,92.66383,0.0005054176,101751.96,7.6364098,-8.509045
32238,34.29018,-121.9507,287.85947,92.47633,0.0005054176,101701.96,6.9088707,-7.698498
32239,34.34556,-121.6159,287.76572,92.84352,0.0005054176,101664.46,5.3864098,-5.682873
32240,34.39972,-121.2805,287.57822,92.577896,0.0005054176,101639.46,6.291683,-6.776623
32241,34.45264,-120.9445,287.66415,93.15602,0.0005054176,101614.46,4.435238,-4.1233025
32242,34.50433,-120.6079,287.60947,93.21852,0.0005054176,101239.46,-0.1204263,0.73411965
32243,34.55477,-120.2708,293.09384,55.93727,0.0005054176,98801.96,2.2994957,-1.416271
32244,34.60398,-119.9331,300.29697,12.960707,0.0005054176,94039.46,-0.89484036,-0.67506003
32245,34.65194,-119.5949,300.29697,12.960707,0.0005054176,88501.96,0.3356284,0.25853372
32246,34.69865,-119.2562,298.05478,15.249768,0.0005054176,85439.46,0.33660495,0.25755715
32247,34.7441,-118.917,304.95322,10.827894,0.0005054176,89414.46,1.4918784,3.4138072
32248,34.7883,-118.5772,302.08603,16.523207,0.0005054176,89414.46,2.490902,2.4509165
32249,34.83123,-118.237,305.78134,12.398207,0.0005054176,90101.96,2.499691,2.443104
32250,34.8729,-117.8963,307.02353,11.710707,0.0005054176,91601.96,1.274105,2.2985728
32251,34.9133,-117.5552,307.0079,12.015394,0.0005054176,92039.46,1.282894,2.177479
32252,34.95243,-117.2136,306.1954,13.163832,0.0005054176,91376.96,1.3346518,2.2145884
32253,34.99029,-116.8716,307.54697,13.562269,0.0005054176,91751.96,-1.4378091,2.4909556
32254,35.02687,-116.5292,308.1954,14.866956,0.0005054176,92939.46,-0.50226223,2.7995493
32255,35.06218,-116.1864,308.22665,14.741956,0.0005054176,93139.46,-1.4573404,2.576893
32256,35.09619,-115.8432,307.5626,16.077894,0.0005054176,92326.96,-1.7542154,2.9313853
32257,35.12893,-115.4996,304.53915,19.866955,0.0005054176,88126.96,-1.3079263,3.16869
32258,35.16037,-115.1556,301.46103,23.72633,0.0005054176,87489.46,-0.40265286,3.2390025
32259,35.19052,-114.8113,307.05478,20.452892,0.0005054176,91676.96,-0.3909341,3.239979
32260,35.21938,-114.4667,307.05478,20.452892,0.008317918,91551.96,-0.52277005,3.5944712
32261,35.24695,-114.1217,305.53134,20.952892,0.11769292,89364.46,-0.07843411,2.769276
32262,35.27322,-113.7765,301.3751,25.874767,1.180193,86714.46,-0.06769192,2.769276
32263,35.29818,-113.431,301.71884,23.952892,1.1411304,85201.96,-0.31866848,1.82494
32264,35.32185,-113.0851,300.71884,25.35133,2.0005054,83601.96,-1.1380044,0.67161965
32265,35.34422,-112.7391,300.22665,26.78883,3.8598804,83264.46,-0.41827786,0.8474009
32266,35.36527,-112.3927,298.98447,27.202892,2.6880054,82601.96,-1.5842935,0.9362681
32267,35.38503,-112.0462,294.2579,37.03883,0.46144292,79176.96,-3.0618324,0.37279153
32268,35.40347,-111.6994,292.21103,41.163834,0.016130418,77714.46,-2.922184,0.61204934
32269,35.4206,-111.3524,301.03134,29.35133,0.008317918,83326.96,-2.562809,0.38841653
32270,35.43642,-111.0053,301.42197,28.296642,0.016130418,85526.96,-2.2083168,0.2722056
32271,35.45093,-110.658,301.59384,27.273205,0.039567918,84626.96,-3.1087074,1.3542368
32272,35.46413,-110.3105,297.78134,33.773205,0.10988042,82426.96,-3.1048012,1.3640025
32273,35.47601,-109.9628,297.78134,33.773205,0.12550542,82426.96,-2.971012,0.94017434
32274,35.48657,-109.6151,297.21103,37.07008,0.0005054176,82151.96,-3.0344887,1.5163462
32275,35.49582,-109.2672,294.90634,42.913834,0.0005054176,81026.96,-3.0296059,1.5261118
32276,35.50375,-108.9192,294.90634,42.913834,0.047380418,79539.46,-2.252262,1.302479
32277,35.51036,-108.5711,292.0704,52.15602,0.32081792,78926.96,-2.0842934,1.1882212
32278,35.51565,-108.223,290.64072,62.515396,0.78175545,78789.46,-1.74152,2.597401
32279,35.51963,-107.8748,291.0704,60.56227,1.023943,78989.46,-1.8079263,2.6276743
32280,35.52229,-107.5266,290.0704,65.390396,1.5161304,78976.96,-1.5149575,2.5573618
32281,35.52362,-107.1784,290.34384,63.476334,0.32863042,80226.96,-1.0403482,0.3190806
32282,35.52364,-106.8301,292.73447,62.24196,0.21925542,82426.96,-1.3743325,2.1833384
32283,35.52233,-106.4819,292.46884,62.43727,0.17238042,81526.96,-1.0286294,0.29466653
32284,35.51971,-106.1337,290.8829,66.50758,0.09425542,80801.96,-0.88995755,0.06810403
32285,35.51577,-105.7855,288.03134,62.83571,0.18800542,78189.46,-1.2962075,0.2722056
32286,35.51051,-105.4374,288.03134,62.83571,0.07081792,78164.46,1.2819175,-0.11451316
32287,35.50393,-105.0893,289.8126,65.140396,0.0005054176,80876.96,2.2174644,1.9040415
32288,35.49603,-104.7413,291.3126,67.077896,0.0005054176,83001.96,2.225277,1.8952525
32289,35.48681,-104.3934,291.3126,67.077896,0.0005054176,84789.46,1.2653159,0.96849465
32290,35.47628,-104.0457,293.61728,61.671646,0.0005054176,87039.46,0.9284018,-0.44361472
32291,35.46443,-103.698,293.34384,62.12477,0.0005054176,88026.96,0.923519,-0.41138816
32292,35.45127,-103.3505,296.03134,52.476334,0.0005054176,88914.46,1.0729331,-0.6936147
32293,35.43679,-103.0032,297.03915,49.163834,0.0005054176,88789.46,0.33660495,0.6599009
32294,35.421,-102.656,296.8829,49.515396,0.0005054176,88789.46,1.0690268,-0.69263816
32295,35.4039,-102.3091,298.15634,46.265396,0.0005054176,89589.46,-0.72296536,0.68236184
32296,35.38549,-101.9623,298.26572,46.257584,0.0005054176,90239.46,-1.3567544,1.1511118
32297,35.36577,-101.6157,297.52353,47.37477,0.0005054176,90264.46,-1.0569497,1.0300181
32298,35.34475,-101.2694,296.45322,50.195084,0.0005054176,90464.46,-2.8157387,1.7360728
32299,35.32241,-100.9233,296.45322,50.195084,0.016130418,91189.46,-3.3313637,0.9069712
32300,35.29878,-100.5775,296.5079,55.28102,0.039567918,92889.46,-3.221012,1.9821665
32301,35.27384,-100.2319,296.85165,53.913834,0.06300542,93939.46,-3.1917152,0.630604
32302,35.2476,-99.88669,296.85165,53.913834,0.10988042,94376.96,-3.9924965,-0.11841941
32303,35.22007,-99.54173,297.4454,51.83571,0.25831792,95164.46,-3.4319496,0.80443215
32304,35.19124,-99.1971,297.0079,51.92946,0.21925542,95901.96,-4.0061684,-0.7258413
32305,35.16112,-98.85279,297.67978,52.234146,0.10988042,96614.46,-3.165348,-1.1320913
32306,35.12971,-98.50884,297.09384,58.538834,0.25050542,97376.96,-3.6038246,-0.31080222
32307,35.09701,-98.16524,296.6329,58.11696,0.67238045,97839.46,-3.3674965,-1.2277944
32308,35.06302,-97.82202,296.48447,56.34352,1.6098804,97839.46,-3.3606606,-1.1721303
32309,35.02775,-97.47918,296.48447,56.34352,1.1098804,97839.46,-3.5149574,-1.3322866
32310,34.9912,-97.13675,296.1954,56.03102,0.20363042,97876.96,-3.930973,-2.0402944
32311,34.95338,-96.79473,295.27353,64.52321,0.0005054176,98551.96,-3.6731606,-1.5783803
32312,34.91428,-96.45314,295.27353,64.52321,0.0005054176,99026.96,-2.221012,-2.1174428
32313,34.87391,-96.112,295.76572,60.413834,0.0005054176,99026.96,-2.227848,-2.1115835
32314,34.83227,-95.77131,294.6876,66.82008,0.0005054176,99326.96,-2.5579262,-2.7414663
32315,34.78936,-95.43108,294.6876,66.82008,0.0005054176,98939.46,-2.6077309,-2.6955678
32316,34.7452,-95.09135,294.35165,65.702896,0.0005054176,98189.46,-1.9905435,-1.775646
32317,34.69977,-94.7521,294.53134,67.36696,0.0005054176,98389.46,-3.3411293,-2.5617788
32318,34.6531,-94.41336,294.0626,68.07008,0.0005054176,97926.96,-2.9807777,-2.5510366
32319,34.60517,-94.07515,293.96884,69.17946,0.0005054176,97876.96,-1.7581216,-3.0647085
32320,34.55599,-93.73746,294.11728,70.640396,0.0005054176,98714.46,-3.156559,-2.9436147
32321,34.50557,-93.40033,294.4454,69.50758,0.0005054176,99301.96,-1.9485513,-4.101818
32322,34.45391,-93.06374,294.6876,70.60133,0.0005054176,100314.46,-2.283512,-3.7649038
32323,34.40102,-92.72774,295.1954,69.546646,0.0005054176,100726.96,-2.2962074,-3.7570913
32324,34.3469,-92.39231,295.03134,73.28102,0.0005054176,101114.46,-1.873356,-4.066662
32325,34.29155,-92.05747,295.28915,71.82008,0.0005054176,101389.46,-1.9173013,-4.338146
32326,34.23497,-91.72324,296.10165,69.21852,0.0005054176,101364.46,-1.9309732,-4.3352165
32327,34.17718,-91.38963,295.8204,69.83571,0.0005054176,101326.96,-1.8157388,-4.593029
32328,34.11818,-91.05665,296.17197,71.015396,0.0005054176,101326.96,-1.7864419,-4.222912
32329,34.05796,-90.72431,297.46103,70.07008,0.0005054176,101601.96,-1.1428872,-4.432873
32330,33.99654,-90.39262,296.95322,70.19508,0.031755418,101489.46,-1.7766763,-4.8801384
32331,33.93392,-90.0616,297.28134,71.74196,0.13331792,101101.96,-1.763981,-4.608654
32332,33.8701,-89.73124,296.7579,72.46071,0.06300542,100601.96,-1.498356,-3.940685
32333,33.80509,-89.40157,297.1954,74.702896,0.10206792,100576.96,-0.8684732,-3.8215444
32334,33.7389,-89.0726,297.72665,76.99196,0.055192918,100639.46,-1.2923013,-3.891857
32335,33.67152,-88.74433,298.55478,73.60133,0.0005054176,101139.46,-0.07452786,-3.4504507
32336,33.60297,-88.41679,298.80478,76.796646,0.023942918,101039.46,-0.08722317,-3.449474
32337,33.53325,-88.08997,298.80478,76.796646,0.64113045,100751.96,0.1764487,-3.3371694
32338,33.46237,-87.76387,298.9454,78.30446,1.945818,100426.96,-0.34894192,-2.5451772
32339,33.39032,-87.43853,299.86728,76.38258,1.477068,100389.46,-0.35773098,-2.543224
32340,33.31712,-87.11394,299.86728,76.38258,1.102068,100014.46,-0.3001138,-2.0608022
32341,33.24277,-86.79012,299.97665,74.96852,3.336443,99576.96,-0.7249185,-1.1740835
32342,33.16727,-86.46708,300.33603,73.06227,4.9380054,99564.46,-0.7717935,-1.4572866
32343,33.09063,-86.14481,300.52353,72.796646,10.836443,99076.96,-0.63214505,-1.2248647
32344,33.01287,-85.82335,301.1876,70.67946,7.320818,99176.96,-0.8342935,-0.9670522
32345,32.93397,-85.50268,301.27353,70.234146,5.7505054,99576.96,-0.8215982,-0.91724753
32346,32.85395,-85.18282,301.0079,69.90602,2.852068,99064.46,-1.7688638,-0.7385366
32347,32.77282,-84.86378,301.0079,69.90602,1.680193,98976.96,-1.5794107,-0.039317846
32348,32.69058,-84.54557,302.32822,64.71071,2.2661304,99576.96,-1.3391763,-0.19459128
32349,32.60723,-84.2282,303.03134,64.64821,2.492693,99864.46,-1.3958169,0.943104
32350,32.52278,-83.91167,303.03134,64.64821,2.0473804,100376.96,-1.4475747,1.552479
32351,32.43724,-83.59599,303.79697,57.90602,4.0630054,100364.46,-1.4417154,1.5573618
32352,32.35062,-83.28118,304.08603,54.90602,3.3442554,100376.96,-2.111637,2.864979
32353,32.26292,-82.96722,304.48447,53.913834,2.414568,100526.96,-2.8743324,3.0241587
32354,32.17414,-82.65415,303.84384,58.49196,2.070818,101014.46,-2.8655434,3.0329478
32355,32.08429,-82.34196,303.09384,62.31227,4.6411304,101089.46,-3.2092934,2.5641978
32356,31.99338,-82.03065,302.1329,68.327896,11.773943,101489.46,-2.955387,3.1891978
32357,31.90142,-81.72025,301.45322,72.16383,20.195818,101601.96,-3.2014809,2.646229
32358,31.80841,-81.41074,300.60165,81.19508,13.383318,101776.96,-3.6350746,3.3386118
32359,31.71436,-81.10214,300.85165,85.921646,3.7036304,101889.46,-1.663395,1.8171275
32360,31.61927,-80.79447,300.72665,86.30446,0.29738042,101914.46,-2.4876137,2.2888072
32361,31.52315,-80.48771,300.67978,86.327896,0.32081792,101914.46,-2.100895,2.1765025
32362,31.42601,-80.18188,300.67978,86.327896,0.38331792,101939.46,-2.5520668,2.2263072
32363,31.32785,-79.87698,300.65634,85.21071,0.37550542,101964.46,-2.5100746,1.9294322
32364,31.22868,-79.57303,300.60947,84.42946,1.102068,101964.46,-2.5061684,1.934315
32365,31.12851,-79.27003,300.60947,84.42946,0.83644295,101976.96,-2.3567543,1.7975962
32366,31.02735,-78.96796,300.53915,84.015396,0.17238042,101989.46,-2.1038246,1.7702525
32367,30.92519,-78.66687,300.39072,85.34352,0.0005054176,102001.96,-2.1858559,1.8776743
32368,30.82205,-78.36673,300.3829,83.702896,0.0005054176,102001.96,-1.8909341,1.958729
32369,30.71794,-78.06756,300.42197,83.41383,0.0005054176,102001.96,-1.6907388,2.19994
32370,30.61286,-77.76936,300.39072,82.78883,0.0005054176,102001.96,-1.8401529,2.1794322
32371,30.50681,-77.47213,300.41415,82.18727,0.0005054176,102001.96,-1.5940591,2.568104
32372,30.39982,-77.1759,300.35165,81.57008,0.0005054176,102026.96,-1.6145669,2.873768
32373,30.29187,-76.88063,300.3126,80.80446,0.0005054176,102039.46,-1.6087075,2.8766978
32374,30.18298,-76.58637,300.28915,80.421646,0.0005054176,102064.46,-1.6819497,3.066151
32375,30.07316,-76.2931,300.16415,81.30446,0.0005054176,102064.46,-1.80402,3.2263072
32376,29.96241,-76.00082,300.0704,81.35133,0.016130418,102064.46,-1.7942544,3.2302134
32377,29.85075,-75.70955,300.0704,81.35133,0.047380418,102064.46,-1.9788247,3.3552134
32378,29.73817,-75.41928,300.05478,80.452896,0.07863042,102064.46,-1.6673013,3.2722056
32379,29.62468,-75.13001,300.0079,79.609146,0.016130418,102064.46,-2.2219887,3.4167368
32380,29.5103,-74.84177,300.0079,79.609146,0.0005054176,102089.46,-2.415348,3.3444712
32381,29.39502,-74.55453,299.9376,78.99196,0.07081792,102089.46,-2.1018715,3.4069712
32382,29.27886,-74.26832,299.83603,80.31227,0.055192918,102089.46,-2.587223,3.2321665
32383,29.16183,-73.98313,299.86728,80.109146,0.0005054176,102126.96,-2.3020668,3.3141978
32384,29.04392,-73.69896,299.85165,80.38258,0.047380418,102126.96,-2.7825356,3.1559947
32385,28.92516,-73.41582,299.7501,81.046646,0.37550542,102126.96,-2.9231606,3.097401
32386,28.80553,-73.1337,299.84384,80.28883,1.5942554,102139.46,-2.7395668,3.121815
32387,28.68506,-72.85262,299.76572,81.07008,2.930193,102139.46,-3.007145,3.083729
32388,28.56376,-72.57257,299.8126,81.17946,0.74269295,102164.46,-2.8811684,3.0847056
32389,28.44161,-72.29356,299.8126,81.17946,0.44581792,102176.96,-2.971012,3.0739634
32390,28.31865,-72.01559,299.8751,80.734146,0.82863045,102176.96,-3.0901527,3.066151
32391,28.19486,-71.73865,299.96103,79.984146,0.81300545,102176.96,-3.0286293,3.1032603
32392,28.07027,-71.46275,299.96103,79.984146,0.75831795,102189.46,-3.0286293,3.1120493
32393,27.94487,-71.18791,300.01572,80.10133,3.648943,102201.96,-3.0208168,3.1188853
32394,27.81867,-70.9141,299.96884,81.11696,7.0473804,102201.96,-3.0520668,3.1628306
32395,27.69169,-70.64134,300.03134,81.49196,9.64113,102201.96,-3.132145,3.2946665
32396,27.56393,-70.36964,300.02353,82.47633,3.7036304,102214.46,-3.1243324,3.302479
32397,27.43539,-70.09897,299.96884,83.03883,0.99269295,102214.46,-3.259098,3.4665415
32398,27.30608,-69.82935,300.0079,84.28883,0.055192918,102201.96,-3.4094887,3.7214243
32399,27.17602,-69.56078,299.96103,84.74977,0.0005054176,102214.46,-3.36652,3.576893
32400,27.04521,-69.29327,300.03915,84.81227,0.0005054176,102214.46,-3.5686684,3.7858775
32401,26.91365,-69.02682,300.0626,85.58571,0.0005054176,102201.96,-3.9055824,3.778065
32402,26.78135,-68.7614,300.02353,86.28102,0.0005054176,102201.96,-3.725895,3.6970103
32403,26.64833,-68.49705,300.03915,86.577896,0.0005054176,102201.96,-4.4348793,3.8044322
32404,26.51458,-68.23373,300.03915,85.94508,0.0005054176,102201.96,-5.0969887,3.880604
32405,26.38013,-67.97149,300.02353,85.46071,0.0005054176,102189.46,-5.087223,3.889393
32406,26.24496,-67.71029,300.02353,85.46071,0.0005054176,102189.46,-5.67902,3.9645884
32407,26.10909,-67.45014,300.07822,83.546646,0.0005054176,102201.96,-5.39777,3.7516978
32580,34.14266,-124.3548,288.9454,93.702896,0.0005054176,102114.46,4.939144,-6.4270134
32581,34.20687,-124.0231,288.35165,93.546646,0.0005054176,102064.46,6.1032066,-7.686779
32582,34.26987,-123.6907,288.10165,93.53102,0.0005054176,102014.46,6.8395348,-8.196545
32583,34.33167,-123.3576,287.95322,93.64821,0.0005054176,101939.46,6.1373863,-8.065685
32584,34.39225,-123.0238,287.8126,93.234146,0.0005054176,101876.96,6.885433,-8.554943
32585,34.45162,-122.6895,287.64072,93.28883,0.0005054176,101826.96,6.8561363,-8.578381
32586,34.50977,-122.3544,287.77353,92.66383,0.0005054176,101739.46,7.4674644,-8.8820915
32587,34.5667,-122.0188,287.71884,92.19508,0.0005054176,101701.96,7.3864098,-8.577404
32588,34.62239,-121.6825,287.5626,92.265396,0.0005054176,101626.96,7.359066,-8.601818
32589,34.67685,-121.3457,287.5626,92.265396,0.0005054176,101589.46,6.124691,-6.8176384
32590,34.73008,-121.0082,287.4376,92.640396,0.0005054176,101589.46,3.66473,-3.0070913
32591,34.78206,-120.6702,291.30478,70.50758,0.0005054176,100801.96,3.6530113,-3.0217397
32592,34.83279,-120.3316,291.30478,70.50758,0.0005054176,97489.46,3.131527,-1.471935
32593,34.88228,-119.9924,301.7579,12.734144,0.0005054176,91676.96,1.53973,-1.7942007
32594,34.93052,-119.6527,302.03134,11.991957,0.0005054176,90014.46,1.0934409,-1.9895132
32595,34.97749,-119.3125,308.45322,8.156019,0.0005054176,92839.46,0.84148777,-0.4572866
32596,35.0232,-118.9718,304.95322,10.827894,0.0005054176,93526.96,2.3424644,-1.3137319
32597,35.06765,-118.6305,304.9454,11.241957,0.0005054176,90751.96,2.3737144,-1.3557241
32598,35.11083,-118.2888,302.4376,13.343519,0.0005054176,87501.96,2.3112144,1.1198618
32599,35.15274,-117.9466,307.02353,11.710707,0.0005054176,90439.46,1.345394,2.576893
32600,35.19338,-117.6039,306.8829,11.866957,0.0005054176,92039.46,1.2809409,2.177479
32601,35.23273,-117.2608,306.3126,12.648207,0.0005054176,91239.46,1.1227378,2.5807993
32602,35.27081,-116.9173,306.3126,12.648207,0.0005054176,91364.46,-0.56183255,3.050526
32603,35.3076,-116.5733,307.59384,14.093519,0.0005054176,92151.96,-0.83234036,3.0427134
32604,35.3431,-116.2289,307.6251,15.234143,0.0005054176,92539.46,-0.8215982,3.0466197
32605,35.37732,-115.8841,307.6251,15.234143,0.0005054176,90426.96,0.07097995,3.005604
32606,35.41024,-115.539,303.46103,19.03883,0.0005054176,87289.46,-0.06671536,3.4235728
32607,35.44186,-115.1935,305.8751,19.015392,0.0005054176,88889.46,-0.4719888,3.4948618
32608,35.47219,-114.8476,305.8751,19.015392,0.0005054176,91289.46,-0.5657388,3.1511118
32609,35.50122,-114.5014,305.70322,20.03883,0.023942918,90564.46,0.122737765,2.8288462
32610,35.52894,-114.1549,305.85947,19.140392,0.09425542,89764.46,-0.18097317,2.2341197
32611,35.55536,-113.808,301.51572,23.898205,0.18800542,87564.46,-0.6731607,2.9352915
32612,35.58047,-113.4609,301.71884,23.952892,0.33644292,85089.46,-0.4690591,1.69994
32613,35.60427,-113.1135,298.89072,26.19508,0.96144295,82601.96,-1.1380044,0.67161965
32614,35.62677,-112.7658,299.26572,25.921642,2.648943,82414.46,-1.0657388,0.97923684
32615,35.64795,-112.4179,299.26572,25.921642,1.883318,82301.96,-1.2405435,0.4645884
32616,35.66781,-112.0697,299.01572,27.046642,0.12550542,81926.96,-3.0618324,0.37181497
32617,35.68636,-111.7213,299.60165,30.32008,0.008317918,81314.46,-1.3460122,0.17943215
32618,35.70359,-111.3728,299.60165,30.32008,0.0005054176,84376.96,-2.4036293,0.77318215
32619,35.71951,-111.024,301.28915,28.304455,0.016130418,85364.46,-2.9514809,1.1384165
32620,35.7341,-110.675,298.0079,32.140392,0.12550542,83314.46,-2.2268715,0.25560403
32621,35.74737,-110.3259,298.0079,32.140392,0.039567918,81689.46,-2.984684,1.2097056
32622,35.75932,-109.9767,295.84384,37.929455,0.016130418,80676.96,-2.3030434,1.6208384
32623,35.76995,-109.6273,295.2501,40.171646,0.0005054176,80801.96,-2.7239418,1.3483775
32624,35.77925,-109.2778,295.11728,41.702896,0.0005054176,79064.46,-2.1975746,2.1071665
32625,35.78722,-108.9282,292.92197,48.55446,0.0005054176,78239.46,-1.1985513,2.0114634
32626,35.79387,-108.5785,292.40634,51.71852,0.031755418,78951.96,-2.0842934,1.1882212
32627,35.7992,-108.2287,293.55478,51.49196,0.16456792,79851.96,-1.342106,2.4265025
32628,35.8032,-107.8789,293.55478,51.49196,0.24269292,79976.96,-1.3255044,2.4919322
32629,35.80587,-107.5291,291.04697,60.351334,0.07081792,78989.46,-1.5149575,2.5573618
32630,35.80721,-107.1792,290.08603,64.42946,0.13331792,78976.96,-1.5628091,2.420643
32631,35.80723,-106.8293,290.08603,64.42946,0.25831792,78714.46,0.6373862,1.2116587
32632,35.80592,-106.4795,288.02353,64.702896,0.60206795,77014.46,0.64129245,1.2077525
32633,35.80328,-106.1296,290.82822,58.351334,0.46925542,78301.96,0.6969565,0.9147837
32634,35.79931,-105.7798,288.02353,64.03102,0.45363042,75501.96,2.5993004,0.41380715
32635,35.79402,-105.4301,286.0079,59.96852,0.023942918,74026.96,1.2467612,-0.9543569
32636,35.7874,-105.0804,289.15634,59.413834,0.07863042,78664.46,2.1618004,2.170643
32637,35.77946,-104.7308,289.74228,64.65602,0.0005054176,81264.46,1.8356285,1.9069712
32638,35.77019,-104.3813,290.5626,69.57008,0.0005054176,83389.46,1.1256675,2.0114634
32639,35.7596,-104.0319,290.27353,69.96071,0.0005054176,84689.46,0.9284018,-0.44361472
32640,35.74768,-103.6826,293.34384,62.12477,0.0005054176,86276.96,1.845394,1.4704478
32641,35.73444,-103.3335,291.8204,65.640396,0.0005054176,86939.46,1.461605,1.2145884
32642,35.71988,-102.9846,294.4376,55.515396,0.0005054176,87651.96,1.4655112,1.2097056
32643,35.704,-102.6358,296.51572,49.86696,0.0005054176,88601.96,0.9088706,0.9772837
32644,35.6868,-102.2872,296.51572,49.86696,0.0005054176,89201.96,0.22039402,0.97142434
32645,35.66828,-101.9388,297.66415,46.632584,0.0005054176,90014.46,0.2233237,0.97142434
32646,35.64845,-101.5906,297.7579,46.78102,0.0005054176,90976.96,-1.1223794,0.8923228
32647,35.6273,-101.2427,297.71103,47.663834,0.0005054176,91501.96,-2.1145668,0.6159556
32648,35.60484,-100.895,296.0001,53.74977,0.0005054176,91501.96,-2.111637,0.62474465
32649,35.58107,-100.5476,296.07822,54.695084,0.008317918,92726.96,-3.2200356,1.9831431
32650,35.55599,-100.2005,296.71884,55.859146,0.023942918,94026.96,-3.1399574,0.85618997
32651,35.5296,-99.85361,296.3829,54.30446,0.07863042,94164.46,-3.2249184,0.8268931
32652,35.50191,-99.50708,297.01572,53.484146,0.08644292,95064.46,-3.430973,0.80443215
32653,35.47291,-99.16086,297.0079,51.92946,0.11769292,95701.96,-3.3176918,-0.04127097
32654,35.44262,-98.81499,297.08603,54.99196,0.016130418,96614.46,-3.4944496,-0.22095847
32655,35.41103,-98.46946,296.5001,53.87477,0.0005054176,96651.96,-3.4954262,-0.20826316
32656,35.37814,-98.1243,296.6329,58.11696,0.016130418,97276.96,-3.5423012,-1.3293569
32657,35.34395,-97.77952,296.51572,56.202896,0.10988042,97864.46,-3.4563637,-1.3352163
32658,35.30848,-97.43513,296.1329,55.765396,0.10988042,97889.46,-3.46027,-1.3205678
32659,35.27172,-97.09115,295.65634,56.609146,0.0005054176,98076.96,-2.2307777,-1.7922475
32660,35.23368,-96.74759,294.5704,69.53102,0.0005054176,98976.96,-3.5442543,-1.1652944
32661,35.19436,-96.40446,294.36728,68.74977,0.0005054176,99051.96,-2.368473,-2.1320913
32662,35.15375,-96.06178,294.0704,74.03883,0.0005054176,99651.96,-2.0706215,-1.9240835
32663,35.11187,-95.71957,294.47665,70.21071,0.0005054176,100089.46,-2.009098,-1.80006
32664,35.06872,-95.37783,294.17978,71.66383,0.0005054176,99639.46,-2.8391762,-2.3283803
32665,35.02431,-95.03658,294.91415,68.25758,0.0005054176,99689.46,-1.9934732,-1.7727163
32666,34.97862,-94.69583,294.53134,67.36696,0.0005054176,99426.96,-1.007145,-1.6418569
32667,34.93168,-94.3556,294.40634,68.296646,0.0005054176,98776.96,-2.578434,-1.909435
32668,34.88348,-94.01589,294.41415,68.22633,0.0005054176,98851.96,-2.5833168,-1.9016225
32669,34.83402,-93.67672,294.41415,68.22633,0.0005054176,99214.46,-1.9085122,-2.360607
32670,34.78331,-93.33811,294.39072,68.421646,0.0005054176,99101.96,-2.3430824,-3.1174428
32671,34.73136,-93.00005,294.60947,69.56227,0.0005054176,99939.46,-2.352848,-3.1086538
32672,34.67817,-92.66259,294.60947,69.56227,0.0005054176,100214.46,-1.913395,-3.8791616
32673,34.62374,-92.32571,295.3204,68.49977,0.0005054176,100751.96,-1.4710122,-3.878185
32674,34.56807,-91.98943,295.21884,71.859146,0.0005054176,101326.96,-2.4749184,-3.9660757
32675,34.51118,-91.65376,295.53134,70.015396,0.0005054176,101389.46,-1.8850747,-4.157482
32676,34.45306,-91.31873,295.8204,69.83571,0.0005054176,101364.46,-1.8450357,-4.4289665
32677,34.39372,-90.98432,296.0626,68.55446,0.0005054176,101326.96,-1.7893716,-4.2209587
32678,34.33316,-90.65057,296.95322,65.827896,0.0005054176,101314.46,-1.6712075,-4.4289665
32679,34.2714,-90.31747,296.95322,65.827896,0.0005054176,101301.96,-1.545231,-4.0383415
32680,34.20842,-89.98506,296.39072,73.765396,0.0005054176,101201.96,-1.7688638,-4.6057243
32681,34.14425,-89.65332,296.6954,73.39821,0.023942918,100701.96,-1.4964029,-4.233654
32682,34.07887,-89.32227,296.6954,73.39821,0.039567918,100589.46,-1.3704263,-4.1770134
32683,34.01231,-88.99194,297.60947,72.28883,0.016130418,100539.46,-1.3840982,-4.1721306
32684,33.94455,-88.66231,297.65634,72.28102,0.0005054176,100814.46,-0.0813638,-3.4426382
32685,33.87562,-88.33341,298.47665,74.83571,0.0005054176,100914.46,-0.43878567,-3.1760366
32686,33.80551,-88.00525,298.3204,77.91383,0.14894292,100439.46,-0.73859036,-3.730724
32687,33.73422,-87.67783,298.36728,75.94508,0.40675542,100026.96,-0.49347317,-2.0979116
32688,33.66177,-87.35117,299.5704,75.39821,1.258318,100039.46,-1.2991372,-2.67506
32689,33.58816,-87.02527,299.45322,75.67946,1.8130054,99526.96,-1.3098794,-2.308849
